start	end
1210887	1211138
1211149	1212180
1212197	1212313
1212315	1213870
1213872	1213881
1213883	1215846
1215848	1216338
1216502	1219950
1219972	1221286
1221302	1222927
1222929	1226366
1226368	1229521
1229523	1229631
1229634	1229656
1229668	1229672
1229674	1229961
1229963	1229997
1229999	1230009
1230011	1230018
1230021	1230026
1230028	1230580
1230591	1232117
1232119	1232761
1232763	1234106
1234108	1234693
1234703	1236482
1236493	1237499
1237501	1237874
1237891	1237927
1237929	1238022
1238024	1238623
1238625	1239372
1239414	1240937
1241024	1242947
1243025	1243048
1243050	1243120
1243135	1243409
1243421	1243491
1243508	1244069
1244081	1245336
1245340	1245340
1245345	1245780
1245782	1246166
1248250	1248288
1248576	1248592
1248594	1248805
1249692	1249693
1264283	1264356
1264381	1264381
1264383	1264386
1264388	1264388
1264390	1264395
1264397	1264438
1264579	1264589
1264591	1264601
1264605	1264605
1264607	1264607
1264609	1264610
1264612	1264613
1264615	1264616
1264618	1264620
1264622	1264664
1264666	1264667
1264669	1264672
1264675	1264676
1264679	1264679
1264681	1264681
1264684	1264685
1264687	1264688
1264690	1264691
1264694	1264697
1264700	1264700
1264703	1264703
1264705	1264706
1264708	1264709
1264711	1264721
1264723	1264724
1264726	1264727
1264729	1264732
1264735	1264736
1264738	1264738
1264754	1264754
1264756	1264757
1264759	1264763
1264765	1264766
1264769	1264769
1264771	1264772
1264774	1264799
1264801	1264867
1264869	1265099
1266612	1266628
1266630	1266633
1266635	1266642
1266644	1266645
1266647	1266651
1266653	1266665
1266668	1266668
1266671	1266684
1266686	1266700
1266702	1266703
1266705	1266705
1266708	1266732
1266734	1266735
1266737	1266739
1266741	1266741
1267065	1267097
1267108	1267150
1267152	1267177
1267179	1267198
1267200	1267213
1267215	1267234
1267236	1267903
1267905	1268076
1268078	1268114
1268116	1268142
1268144	1268179
1268181	1268184
1268186	1268190
1268192	1268196
1268198	1268199
1268201	1268202
1268204	1268204
1268206	1268208
1268210	1268214
1268216	1268435
1268488	1268628
1268639	1268708
1268887	1269088
1272603	1272641
1272643	1272719
1275502	1280208
1280210	1282774
1282786	1283261
1283272	1283704
1283709	1285728
1285730	1285805
1285807	1285816
1286090	1286312
1287199	1287202
1287204	1287257
1287259	1287264
1287266	1287289
1287291	1287357
1287359	1287362
1287364	1287388
1287391	1287397
1287401	1287410
1287412	1287993
1288103	1288221
1288379	1288977
1290724	1291557
1292072	1292101
1292225	1292302
1292410	1292452
1292464	1292464
1292466	1292489
1292492	1292497
1292501	1292503
1292505	1292511
1292513	1292525
1292543	1292544
1292546	1292546
1292548	1292556
1292568	1292568
1292590	1292594
1292617	1292637
1292641	1292642
1292644	1292647
1292650	1292650
1292652	1292653
1292656	1292666
1292668	1292670
1292672	1292681
1292683	1292683
1292685	1292701
1292704	1292704
1292706	1292708
1292710	1292712
1292715	1292716
1292728	1292758
1292760	1292760
1292762	1292776
1292778	1292778
1292780	1292781
1292783	1292792
1292795	1292797
1292816	1292816
1292818	1293287
1293298	1293887
1293901	1294595
1294648	1294839
1294988	1295023
1295150	1295581
1295790	1295957
1295969	1295998
1296010	1296975
1296977	1297163
1297165	1297653
1297746	1298522
1298524	1298954
1299050	1299664
1299666	1299962
1299976	1304400
1304419	1304430
1308862	1309243
1309254	1309338
1309340	1309446
1309457	1309685
1309687	1310527
1310529	1311805
1311807	1311843
1311845	1311865
1311867	1311930
1311932	1312652
1312654	1314324
1314326	1314501
1314503	1316286
1316288	1316455
1316457	1317264
1317266	1317918
1317920	1318359
1318361	1319379
1319381	1319453
1319455	1319457
1319468	1319568
1319570	1319626
1319628	1320988
1320992	1321424
1321462	1321776
1324321	1324550
1324552	1329192
1375949	1375984
1375986	1376001
1376003	1376020
1376032	1376141
1376143	1376143
1376145	1376160
1376162	1376212
1376214	1376324
1376326	1376381
1376383	1376390
1376392	1376396
1376398	1376405
1376408	1376414
1376416	1376420
1376422	1376434
1376437	1376447
1376449	1376457
1376459	1376461
1376464	1376475
1376478	1376498
1376500	1376501
1376503	1376510
1376512	1376546
1376548	1376552
1376554	1376588
1376590	1376591
1376594	1376603
1376606	1376612
1376614	1376624
1376626	1376630
1376633	1376637
1376639	1376651
1376653	1376692
1376694	1376702
1376704	1376715
1376717	1376747
1376749	1376775
1376777	1376845
1376856	1376948
1376950	1377048
1377050	1377074
1377076	1377168
1377170	1377239
1377241	1377256
1377258	1377388
1377390	1377428
1377439	1377441
1377443	1377471
1377473	1377487
1377498	1377605
1377607	1377657
1377659	1377661
1377663	1377670
1377672	1377687
1377730	1377732
1377875	1377877
1377879	1377894
1377908	1377914
1377916	1377930
1377933	1377933
1377944	1377951
1377954	1377961
1377963	1377973
1377975	1377984
1377986	1377988
1377990	1378002
1378004	1378015
1378028	1378034
1378036	1378043
1378045	1378052
1378054	1378066
1378068	1378073
1378076	1378077
1378091	1378134
1378145	1378200
1378202	1378208
1378210	1378264
1378266	1378266
1378268	1378270
1378273	1378284
1378286	1378377
1378379	1378380
1378383	1378391
1378393	1378413
1378416	1378419
1378421	1378428
1378430	1378437
1378439	1378444
1378446	1378446
1378448	1378449
1378451	1378476
1378479	1378480
1378482	1378485
1378487	1378488
1378490	1378512
1378514	1378533
1378535	1378536
1378538	1378544
1378546	1378563
1378565	1378612
1378614	1378647
1378649	1378710
1378712	1378744
1378746	1378746
1378748	1378779
1378781	1378807
1378827	1378868
1378870	1378873
1378888	1379057
1379071	1381290
1381310	1381554
1384833	1385090
1385093	1385226
1385228	1385460
1385462	1385591
1385593	1385594
1385596	1385596
1385598	1385606
1385608	1385757
1385759	1385768
1385773	1385773
1386065	1386523
1386535	1386714
1386725	1387598
1387600	1387620
1387674	1387682
1387696	1389044
1389252	1389531
1389533	1389581
1389583	1389596
1389966	1390321
1390324	1390948
1390959	1393961
1393963	1394303
1394307	1394311
1394313	1394314
1394316	1395813
1395861	1396183
1396186	1396189
1396354	1397170
1397172	1397173
1397176	1397178
1397180	1397182
1397184	1397187
1397189	1397195
1397197	1397526
1397540	1397638
1397650	1398136
1398138	1398301
1398320	1398804
1398821	1398847
1398849	1399958
1399960	1400033
1400035	1401213
1403131	1403137
1403140	1403141
1403143	1403163
1403165	1403170
1403172	1403191
1403193	1403199
1403201	1403204
1403206	1403228
1403230	1403266
1403268	1403311
1403313	1403328
1403331	1403352
1403354	1403395
1403397	1403418
1403421	1403455
1403457	1403497
1403499	1403503
1403506	1403506
1403508	1403527
1403529	1403539
1403541	1403542
1403544	1403545
1403547	1403548
1403550	1403550
1403553	1403560
1403562	1403563
1403565	1403594
1403596	1403609
1403770	1403857
1403859	1405622
1405624	1405664
1405666	1405683
1405685	1405717
1405720	1405784
1405786	1405838
1405840	1405855
1405857	1405877
1405879	1405961
1405963	1406146
1406148	1406148
1406150	1406181
1406183	1406266
1406268	1406311
1406313	1406366
1406368	1406422
1406424	1406599
1406601	1406659
1406661	1406769
1406771	1406829
1406831	1406870
1406872	1406913
1406915	1407042
1407044	1407089
1407091	1407096
1407098	1407109
1407111	1407377
1407379	1407566
1407568	1407629
1407631	1407804
1407806	1407810
1407812	1407815
1407817	1407848
1407850	1407891
1407893	1407935
1407937	1407940
1407942	1408051
1408053	1408142
1408144	1408157
1408159	1408172
1408174	1408534
1408536	1408538
1408540	1408554
1408556	1408570
1408572	1408591
1408593	1408604
1408606	1408657
1408659	1408711
1408713	1408906
1408908	1409029
1409031	1409038
1409040	1409044
1409046	1409122
1409124	1409176
1409178	1409191
1409193	1409221
1409223	1409233
1409235	1409244
1409246	1409269
1409271	1409323
1409325	1409452
1409454	1409468
1409470	1409474
1409476	1409504
1409506	1409651
1409653	1409714
1409716	1409771
1409773	1409828
1409830	1409855
1409857	1410134
1410136	1410311
1410313	1410492
1410494	1410501
1410503	1410590
1410592	1410603
1410605	1410618
1410620	1410621
1410623	1410626
1410628	1410628
1410630	1410636
1410638	1410641
1410643	1410645
1410647	1410654
1410656	1410663
1410665	1410669
1410671	1410675
1410677	1410925
1410927	1411179
1411181	1411353
1411355	1411413
1411415	1411533
1411535	1411535
1411537	1411591
1411593	1411629
1411631	1411884
1411886	1412030
1412032	1412099
1412101	1412102
1412104	1412166
1412168	1412240
1412242	1412451
1412453	1412477
1412490	1412516
1412518	1412531
1412533	1412534
1412536	1412796
1412798	1412814
1412816	1412851
1412853	1412901
1412903	1412919
1412921	1412928
1412930	1412943
1412945	1413021
1413023	1413497
1413499	1413608
1413610	1413648
1413650	1413734
1413736	1413739
1413741	1413881
1413884	1413902
1413904	1414172
1414174	1414229
1414231	1414286
1414288	1414671
1414673	1414984
1414986	1414987
1414989	1415002
1415004	1415152
1415154	1415224
1415226	1415317
1415319	1415389
1415391	1415443
1415445	1415668
1415670	1415683
1415685	1415734
1415736	1416031
1416033	1416174
1416176	1416385
1416387	1416421
1416423	1416424
1416426	1416436
1416438	1416451
1416453	1416567
1416569	1416609
1416620	1416654
1416656	1416725
1416727	1416732
1416734	1416774
1416776	1416930
1416932	1417023
1417025	1417098
1417100	1417104
1417107	1417128
1417130	1417131
1417133	1417137
1417139	1417149
1417151	1417153
1417155	1417155
1417157	1417158
1417160	1417164
1417166	1417179
1417181	1417182
1417185	1417187
1417198	1417199
1417201	1417202
1417205	1417206
1417208	1417227
1417239	1417259
1417281	1417287
1417290	1417301
1417303	1417303
1417305	1417307
1417309	1417310
1417321	1417321
1417325	1417327
1417329	1417331
1417333	1417335
1417337	1417354
1417357	1417359
1418137	1418168
1418182	1418323
1441726	1441737
1441739	1441744
1441746	1441757
1441759	1441762
1441764	1441791
1441793	1441793
1441795	1441805
1441807	1441896
1441899	1441899
1441901	1441906
1441908	1441908
1441910	1441911
1441913	1441942
1441944	1441965
1441967	1441974
1441976	1441985
1441987	1441987
1441989	1441989
1441991	1441992
1441994	1442007
1442009	1442014
1442016	1442023
1442025	1442025
1442027	1442049
1442051	1442058
1442060	1442066
1442068	1442076
1442079	1442082
1442084	1442085
1442088	1442089
1442091	1442091
1442093	1442094
1442096	1442097
1442115	1442118
1442120	1442120
1442123	1442133
1442135	1442142
1442144	1442148
1442150	1442168
1442170	1442181
1442183	1442184
1442186	1442200
1442202	1442205
1442207	1442276
1442278	1442297
1442299	1442376
1442407	1442483
1442494	1442736
1442747	1442954
1442956	1442956
1442958	1443105
1443107	1443145
1443147	1443251
1443253	1443267
1443269	1443291
1443293	1443360
1443362	1443390
1443392	1443394
1443396	1443921
1447251	1447377
1447379	1447392
1447394	1447417
1447419	1447426
1447428	1447440
1447442	1447487
1447489	1447587
1447589	1448014
1448016	1448272
1448274	1448362
1448442	1448566
1448568	1448581
1448583	1448587
1448589	1448599
1448601	1448604
1448607	1448611
1448613	1448645
1448647	1448665
1448667	1448676
1448678	1448680
1448682	1448689
1448692	1448708
1448710	1448723
1448726	1448731
1448734	1448743
1448745	1448748
1448750	1448755
1448757	1448807
1448992	1449016
1449018	1449022
1449024	1449034
1449036	1449037
1449039	1449042
1450110	1450318
1450550	1450589
1451235	1451367
1451369	1451636
1452439	1452454
1452456	1452459
1452461	1452461
1452463	1452467
1452469	1452521
1452523	1452542
1452544	1452557
1452559	1452582
1452584	1452671
1452673	1452677
1452679	1452692
1452694	1452695
1452697	1452701
1452703	1452713
1452715	1452722
1452724	1452752
1452754	1452765
1452944	1452962
1452964	1452977
1452979	1453138
1453140	1453166
1453168	1453199
1453201	1453226
1453228	1453238
1453240	1453247
1453249	1453268
1453270	1453278
1453280	1453331
1453333	1453346
1453348	1453402
1453405	1453411
1453413	1453422
1453424	1453520
1453522	1453526
1453528	1453601
1453603	1453610
1453612	1453643
1453645	1453670
1453672	1453703
1453705	1453715
1453717	1453719
1453721	1453721
1453723	1453724
1453726	1453727
1453729	1453747
1453749	1453754
1453756	1453757
1453759	1453766
1453768	1453775
1453784	1453784
1453786	1453792
1453795	1453811
1453813	1453817
1453819	1453832
1453846	1453848
1453850	1453859
1453861	1453863
1453865	1453887
1453889	1453891
1453893	1453936
1453938	1453942
1453944	1453990
1453992	1453993
1453995	1453999
1454001	1454002
1454004	1454008
1454010	1454014
1454016	1454017
1454019	1454020
1454022	1454044
1454046	1454053
1454055	1454078
1454080	1454098
1454100	1454101
1454103	1454129
1454131	1454149
1454152	1454182
1454184	1454286
1454288	1454291
1454295	1454295
1454297	1454298
1454300	1454301
1454303	1454303
1454305	1454309
1454311	1454311
1454313	1454338
1454340	1454341
1454343	1454350
1454352	1454355
1454357	1454365
1454367	1454368
1454370	1454371
1454373	1454383
1454385	1454395
1454398	1454409
1454411	1454433
1454436	1454443
1454445	1454446
1454448	1454452
1454454	1454458
1454460	1454497
1454499	1454512
1454514	1454521
1454523	1454523
1454526	1454530
1454533	1454545
1454548	1454548
1454550	1454552
1454554	1454557
1454559	1454563
1454565	1454575
1454577	1454581
1454583	1454587
1454589	1454612
1454614	1454615
1454617	1454624
1454704	1454709
1454711	1454714
1454716	1454717
1454719	1454720
1454722	1454728
1454730	1454731
1454733	1454735
1454737	1454750
1454752	1454753
1454758	1454776
1454778	1454795
1454797	1454798
1454800	1454804
1454806	1454807
1454809	1454825
1454828	1454828
1454830	1454856
1454858	1454864
1454866	1454879
1454881	1454882
1454884	1454885
1454887	1454888
1454890	1454897
1454899	1454909
1454911	1454915
1454917	1454918
1454920	1454921
1454923	1454928
1454930	1454940
1454959	1454963
1454965	1454969
1454971	1454972
1454974	1454978
1454980	1454987
1454989	1454991
1454993	1454996
1454998	1454999
1455001	1455002
1455004	1455011
1455013	1455015
1455018	1455020
1455022	1455023
1455025	1455025
1455027	1455046
1455049	1455050
1455052	1455052
1455067	1455069
1455071	1455076
1455078	1455079
1455082	1455088
1455090	1455090
1455092	1455097
